"","wc2.1_30s_bio_1","wc2.1_30s_bio_10","wc2.1_30s_bio_11","wc2.1_30s_bio_12","wc2.1_30s_bio_13","wc2.1_30s_bio_14","wc2.1_30s_bio_15","wc2.1_30s_bio_16","wc2.1_30s_bio_17","wc2.1_30s_bio_18","wc2.1_30s_bio_19","wc2.1_30s_bio_2","wc2.1_30s_bio_3","wc2.1_30s_bio_4","wc2.1_30s_bio_5","wc2.1_30s_bio_6","wc2.1_30s_bio_7","wc2.1_30s_bio_8","wc2.1_30s_bio_9"
"1016",8.98750019073486,21.8500003814697,-5.28333330154419,918,115,34,36.5352096557617,319,117,319,117,11.3249998092651,27.2235565185547,1094.07104492188,29.2000007629395,-12.3999996185303,41.5999984741211,21.8500003814697,-5.28333330154419
"1017",8.54166698455811,21.2666664123535,-5.58333349227905,920,114,33,36.7443580627441,319,115,319,115,11.4166669845581,27.5100402832031,1080.62451171875,28.7000007629395,-12.8000001907349,41.5,21.2666664123535,-5.58333349227905
"1018",7.875,20.9166660308838,-6.59999990463257,875,113,30,40.4855079650879,323,102,323,102,11.7166662216187,27.764612197876,1109.07922363281,28.3999996185303,-13.8000001907349,42.2000007629395,20.9166660308838,-6.59999990463257
"1019",16.3583335876465,26.5833339691162,5.44999980926514,1337,143,76,21.5985774993896,413,243,277,347,11.1333332061768,32.7450981140137,852.239929199219,33,-1,34,16.3166656494141,22.283332824707
"1020",10.1708335876465,22.6166667938232,-3.63333320617676,940,105,35,31.7902202606201,309,129,304,129,11.3416662216187,28.2131023406982,1056.97998046875,29.7999992370605,-10.3999996185303,40.1999969482422,20.5500011444092,-3.63333320617676
"1021",9.15000057220459,21.9333343505859,-5.11666631698608,936,117,35,36.543815612793,324,121,324,121,11.3833332061768,27.5625495910645,1090.83166503906,29.1000003814697,-12.1999998092651,41.2999992370605,21.9333343505859,-5.11666631698608
"1022",12.8916664123535,24.5666675567627,0.299999952316284,969,102,50,19.2362461090088,290,181,270,181,11.25,29.6833763122559,976.847534179688,31.6000003814697,-6.30000019073486,37.9000015258789,22.5,0.299999952316284
"1023",11.1999998092651,23.3999996185303,-2.38333320617676,940,105,39,26.8973197937012,299,146,281,146,11.8333330154419,29.5833339691162,1039.16711425781,30.7999992370605,-9.19999980926514,40,21.4333343505859,-2.38333320617676
"1024",11.1916666030884,23.4833335876465,-2.41666674613953,942,102,39,26.8150177001953,298,146,283,146,11.7833337783813,29.3117752075195,1043.017578125,30.8999996185303,-9.30000019073486,40.2000007629395,21.466667175293,-2.41666674613953
"1025",12.720832824707,24.3166656494141,0.133333444595337,982,103,52,18.6871795654297,293,186,272,186,11.2749996185303,29.749340057373,973.691345214844,31.2999992370605,-6.59999990463257,37.8999977111816,22.25,0.133333444595337
"1026",17.8500003814697,26.6999988555908,8.51666641235352,1422,151,85,20.8930969238281,422,265,294,411,13,40.4984436035156,738.450439453125,33.2999992370605,1.20000004768372,32.0999984741211,17.7666664123535,23.1166667938232
"1027",7.65833330154419,20.5666675567627,-6.73333358764648,805,102,26,41.9217185974121,298,95,298,95,11.6666669845581,27.4509792327881,1101.69873046875,28.2000007629395,-14.3000001907349,42.5,20.5666675567627,-6.73333358764648
"1028",12.7333335876465,24.3500003814697,0.133333370089531,981,103,52,18.4580211639404,292,187,270,187,11.5333337783813,30.4309597015381,974.593933105469,31.3999996185303,-6.5,37.9000015258789,22.3166656494141,0.133333370089531
"1029",10.6291666030884,23.0166664123535,-3.04999995231628,971,106,39,28.6171607971191,311,143,299,143,11.3583335876465,28.2545604705811,1049.01782226562,30.2999992370605,-9.89999961853027,40.1999969482422,20.8999996185303,-3.04999995231628
"1030",8.56666660308838,21.283332824707,-5.65000009536743,953,119,35,36.5037040710449,327,121,327,121,11.9333333969116,28.6171073913574,1086.63232421875,28.7999992370605,-12.8999996185303,41.6999969482422,21.283332824707,-5.65000009536743
"1031",13.8500003814697,24.9333324432373,1.90000009536743,1228,134,76,18.5522747039795,382,256,276,287,12.1500005722046,32.4000015258789,929.264099121094,32.2999992370605,-5.19999980926514,37.5,13.5,20.5666656494141
"1032",8.17083358764648,20.9166660308838,-6.04999971389771,904,109,32,36.5590896606445,310,111,310,111,11.5083332061768,27.7309246063232,1086.41711425781,28.2999992370605,-13.1999998092651,41.5,20.9166660308838,-6.04999971389771
"1033",12.529167175293,24.3166656494141,-0.316666603088379,973,103,50,19.7363033294678,293,182,274,182,11.2416667938232,29.2751750946045,990.980834960938,31.2999992370605,-7.09999990463257,38.3999977111816,17.9500007629395,-0.316666603088379
"1034",14.2041664123535,25.3500003814697,2.25,1227,133,77,18.4788188934326,381,254,272,291,11.908332824707,31.9258270263672,932.87060546875,32.5999984741211,-4.69999980926514,37.2999992370605,13.8833332061768,20.8999996185303
"1035",7.35416650772095,20.3166656494141,-7.01666641235352,796,100,26,42.7554588317871,294,90,294,90,12.0083332061768,28.0568542480469,1103.57775878906,28,-14.8000001907349,42.7999992370605,20.3166656494141,-7.01666641235352
"1036",12.1833333969116,23.966667175293,-0.650000035762787,975,105,49,20.7376575469971,296,178,274,178,11.3333330154419,29.5138893127441,991.04248046875,31,-7.40000009536743,38.4000015258789,17.5833339691162,-0.650000035762787
"1037",10.9541664123535,23.283332824707,-2.75,939,101,39,26.8167476654053,297,146,283,146,11.5583333969116,28.6807270050049,1048.90515136719,30.6000003814697,-9.69999980926514,40.2999992370605,21.2333335876465,-2.75
"1038",12.7708330154419,24.5,-3.97364310344983e-08,971,104,52,19.0578117370605,295,185,270,185,11.4083337783813,29.8647480010986,986.867065429688,31.5,-6.69999980926514,38.2000007629395,18.2000007629395,-3.97364310344983e-08
"1039",11.0041666030884,23.25,-2.5,945,103,39,27.6954498291016,302,143,289,143,11.2250003814697,28.2035179138184,1035.59484863281,30.6000003814697,-9.19999980926514,39.7999992370605,21.1166667938232,-2.5
"1040",12.7124996185303,24.2666664123535,0.133333280682564,972,104,53,18.7993392944336,295,186,270,186,11.4250001907349,30.3050403594971,971.793395996094,31.2999992370605,-6.40000009536743,37.7000007629395,18.0499992370605,0.133333280682564
"1041",11.8291664123535,23.716667175293,-1.23333334922791,973,109,47,23.3269672393799,306,168,273,168,11.5083332061768,29.5085468292236,1004.75561523438,31,-8,39,17.3666667938232,-1.23333334922791
"1042",8.3125,21.0833339691162,-5.90000009536743,916,111,33,36.409252166748,313,114,313,114,11.625,27.8776969909668,1086.72802734375,28.6000003814697,-13.1000003814697,41.7000007629395,21.0833339691162,-5.90000009536743
"1043",12.9041662216187,24.4166679382324,0.416666597127914,986,105,53,18.4206295013428,295,189,271,189,11.658332824707,30.7607727050781,965.936828613281,31.6000003814697,-6.30000019073486,37.9000015258789,22.3500003814697,0.416666597127914
"1044",12.466667175293,24.216667175293,-0.316666603088379,969,104,50,19.8419303894043,295,181,271,181,11.3833332061768,29.7214984893799,986.970397949219,31.2999992370605,-7,38.2999992370605,17.8833332061768,-0.316666603088379
"1045",11.4666662216187,23.3500003814697,-1.81666672229767,949,110,42,25.2363014221191,302,157,276,157,11.7166662216187,30.0427341461182,1015.08697509766,30.5,-8.5,39,17.2666664123535,-1.81666672229767
"1046",11.0833330154419,23.1333332061768,-2.36666679382324,930,104,39,26.4018840789795,294,147,278,147,11.4666662216187,29.103214263916,1027.71447753906,30.2999992370605,-9.10000038146973,39.4000015258789,21.1833324432373,-2.36666679382324
"1047",13.1708335876465,24.5166664123535,0.849999964237213,1079,111,58,18.2577457427979,315,212,289,212,12.0916662216187,31.8201751708984,951.848571777344,31.8999996185303,-6.09999990463257,38,13,0.849999964237213
"1048",11.4125003814697,23.3833332061768,-1.93333339691162,934,107,42,25.1954402923584,297,154,277,154,11.6416664123535,29.698127746582,1020.72644042969,30.6000003814697,-8.60000038146973,39.2000007629395,17.1666660308838,-1.93333339691162
"1049",12.1666669845581,23.9833335876465,-0.75,976,105,49,20.4640121459961,299,180,270,180,11.4499998092651,29.6632118225098,995.520263671875,31.1000003814697,-7.5,38.5999984741211,17.6166667938232,-0.75
"1050",11.1833333969116,23.25,-2.26666665077209,920,104,39,26.4573459625244,293,146,277,146,11.6000003814697,29.5165405273438,1028.9609375,30.3999996185303,-8.89999961853027,39.2999992370605,21.3500003814697,-2.26666665077209
"1051",11.5416669845581,23.4333324432373,-1.75,946,108,44,24.2056636810303,299,160,276,160,11.75,30.1282043457031,1016.77258300781,30.6000003814697,-8.39999961853027,39,17.3833332061768,-1.75
"1052",13.5749998092651,24.8166656494141,1.5,1190,123,74,16.4310111999512,358,262,287,262,12.25,32.4933662414551,939.428039550781,32.2000007629395,-5.5,37.7000007629395,13.2666664123535,1.5
"1053",9.13749980926514,21.9500007629395,-5.08333301544189,948,119,35,36.3654136657715,326,123,325,123,11.6416664123535,27.9847755432129,1089.32446289062,29.3999996185303,-12.1999998092651,41.5999984741211,19.8999996185303,-5.08333301544189
"1054",10.3125,22.6833343505859,-3.38333320617676,934,103,38,29.1871719360352,304,137,287,137,11.375,28.3665828704834,1049.03015136719,29.8999996185303,-10.1999998092651,40.0999984741211,20.5666675567627,-3.38333320617676
"1055",10.5958337783813,22.9500007629395,-3.03333353996277,935,104,39,28.0417461395264,304,142,285,142,11.1916666030884,27.9791660308838,1045.01513671875,30.2000007629395,-9.80000019073486,40,20.7999992370605,-3.03333353996277
"1056",9.47916698455811,22.1333332061768,-4.69999980926514,938,114,33,35.7957763671875,319,120,318,120,11.7916669845581,28.6205501556396,1081.98571777344,29.5,-11.6999998092651,41.2000007629395,20.1499996185303,-4.69999980926514
"1057",7.37083339691162,20.4166660308838,-7.08333301544189,805,104,26,42.0291786193848,297,90,297,90,11.8249998092651,27.693208694458,1110.98937988281,28,-14.6999998092651,42.7000007629395,20.4166660308838,-7.08333301544189
"1058",14.0416669845581,25.216667175293,1.90000009536743,1207,129,76,17.6819076538086,372,261,277,276,11.9666662216187,31.9964332580566,942.385375976562,32.4000015258789,-5,37.4000015258789,13.8000001907349,20.7999992370605
"1059",15.6416664123535,25.6333332061768,5.01666641235352,1363,144,79,20.1826667785645,415,252,287,357,11.8166666030884,34.8574256896973,830.481323242188,32.2999992370605,-1.60000002384186,33.8999977111816,15.6166667938232,21.3999996185303
"1060",11.6791667938232,23.6499996185303,-1.56666684150696,944,107,44,24.4533252716064,299,159,279,159,11.4583330154419,29.3803405761719,1014.76251220703,30.8999996185303,-8.10000038146973,39,17.283332824707,-1.56666684150696
"1061",10.0833330154419,22.3833332061768,-3.66666650772095,941,103,36,29.9975490570068,304,135,289,135,11.4499998092651,28.625,1050.20629882812,29.6000003814697,-10.3999996185303,40,20.3666667938232,-3.66666650772095
"1062",13.5375003814697,24.783332824707,1.43333327770233,1178,123,72,16.7021961212158,354,257,290,257,11.9250001907349,31.8000011444092,940.97900390625,32.0999984741211,-5.40000009536743,37.5,13.283332824707,1.43333327770233
"1063",11.5749998092651,23.4500007629395,-1.56666660308838,967,109,47,23.4466419219971,306,167,278,167,11.75,30.2056541442871,1008.21063232422,30.7000007629395,-8.19999980926514,38.9000015258789,17.216667175293,-1.56666660308838
"1064",8.48750019073486,21.216667175293,-5.69999980926514,937,118,33,36.2994956970215,320,120,320,120,11.625,28.2160186767578,1085.88488769531,28.5,-12.6999998092651,41.2000007629395,21.216667175293,-5.69999980926514
"1065",11.8333330154419,24.0666656494141,-1.61666667461395,933,106,43,25.1423034667969,297,154,279,154,11.5833330154419,29.1771621704102,1032.55932617188,31.3999996185303,-8.30000019073486,39.7000007629395,22,-1.61666667461395
"1066",10.6416664123535,22.8999996185303,-3,946,105,40,27.5461940765381,305,146,286,146,11.3666667938232,28.5594635009766,1044.29577636719,30,-9.80000019073486,39.7999992370605,20.8666667938232,-3
"1067",10.6291666030884,23.1833324432373,-3.20000004768372,936,103,38,28.8248023986816,303,139,286,139,11.3083333969116,27.9218101501465,1062.10437011719,30.5,-10,40.5,21.033332824707,-3.20000004768372
"1068",10.8583335876465,23.3833332061768,-2.89999985694885,938,104,39,28.6318607330322,306,141,287,141,11.25,27.8465347290039,1058.005859375,30.7000007629395,-9.69999980926514,40.4000015258789,21.2000007629395,-2.89999985694885
"1069",7.45833349227905,20.466667175293,-6.96666669845581,840,106,29,39.3313026428223,308,101,308,101,11.8000001907349,27.8301887512207,1108.61059570312,28.1000003814697,-14.3000001907349,42.4000015258789,20.466667175293,-6.96666669845581
"1070",13.9166669845581,25.2000007629395,1.66666662693024,1188,126,75,16.5748996734619,360,264,282,266,11.8000001907349,31.3829784393311,948.542724609375,32.4000015258789,-5.19999980926514,37.6000022888184,13.7333326339722,20.6499996185303
"1071",14.4875001907349,25.75,2.33333325386047,1218,131,75,17.9580631256104,377,258,278,282,11.9250001907349,31.8850250244141,945.643432617188,32.9000015258789,-4.5,37.4000015258789,14.2666664123535,21.1833324432373
"1072",10.3916664123535,22.8166675567627,-3.34999990463257,926,103,34,31.1311264038086,301,130,289,130,11.6499996185303,28.836633682251,1053.89929199219,30.2999992370605,-10.1000003814697,40.4000015258789,20.6666660308838,-3.34999990463257
"1073",14.1999998092651,25.4166660308838,2.05000019073486,1203,129,77,17.0606060028076,369,263,279,275,11.9333333969116,32.0788536071777,942.602783203125,32.5,-4.69999980926514,37.2000007629395,14.0666666030884,20.8166675567627
"1074",7.69583320617676,20.5,-6.59999990463257,862,106,30,38.5277976989746,310,105,310,105,11.8583335876465,28.3692188262939,1093.86608886719,28,-13.8000001907349,41.7999992370605,20.5,-6.59999990463257
"1075",13.6666669845581,24.7666664123535,1.66666662693024,1180,125,74,16.8801078796387,358,259,288,260,11.6333332061768,31.4414405822754,929.428771972656,32,-5,37,13.4666662216187,20.2333335876465
"1076",10.3291664123535,22.6499996185303,-3.33333325386047,959,105,40,27.8367443084717,309,148,290,148,11.341667175293,28.4252300262451,1047.33740234375,29.7999992370605,-10.1000003814697,39.9000015258789,20.5833320617676,-3.33333325386047
"1077",15.595832824707,25.5,5.08333349227905,1445,151,86,18.0014820098877,430,274,316,373,12.375,36.2903213500977,824.895202636719,32.2999992370605,-1.79999995231628,34.0999984741211,15.5666666030884,21.3666667938232
"1078",9.96249961853027,22.3999996185303,-3.91666674613953,916,103,32,32.8353538513184,299,124,295,124,11.9250001907349,29.2279415130615,1059.07153320312,30,-10.8000001907349,40.7999992370605,20.3166675567627,-3.91666674613953
"1079",10.4208335876465,22.783332824707,-3.23333334922791,916,102,34,31.163200378418,297,128,288,128,11.5916662216187,28.7634410858154,1047.11389160156,30.2999992370605,-10,40.2999992370605,20.6166667938232,-3.23333334922791
"1080",10.1833333969116,22.4833335876465,-3.45000004768372,943,103,37,29.4269466400146,304,138,288,138,11.4000005722046,28.5714302062988,1044.22290039062,29.7999992370605,-10.1000003814697,39.9000015258789,20.3666667938232,-3.45000004768372
"1081",8.86666679382324,21.5166664123535,-5.23333311080933,933,118,32,35.9822883605957,318,121,318,121,11.4166669845581,27.7777786254883,1077.8583984375,28.7999992370605,-12.3000001907349,41.0999984741211,19.4333324432373,-5.23333311080933
"1082",12.2041664123535,23.8500003814697,-0.583333313465118,1002,109,50,22.0622138977051,313,180,274,180,11.5249996185303,29.9350643157959,983.803955078125,31.2000007629395,-7.30000019073486,38.5,17.5,-0.583333313465118
"1083",15.5500001907349,25.3666667938232,5.16666698455811,1428,149,85,18.2643337249756,426,270,310,370,12.3833332061768,36.5290069580078,815.322021484375,32.2000007629395,-1.70000004768372,33.9000015258789,15.4666662216187,21.2666664123535
"1084",8.28750038146973,21.0499992370605,-5.93333339691162,888,109,29,36.5900039672852,307,111,307,111,11.5749998092651,28.0946598052979,1089.14294433594,28.2999992370605,-12.8999996185303,41.1999969482422,21.0499992370605,-5.93333339691162
"1085",7.64583349227905,20.4333324432373,-6.63333320617676,826,102,29,38.5105018615723,299,102,299,102,11.9583330154419,28.3372821807861,1093.3486328125,28.2000007629395,-14,42.2000007629395,20.4333324432373,-6.63333320617676
"1086",10.0625,22.5,-3.73333358764648,889,101,31,34.0243301391602,296,119,296,119,11.8416662216187,28.8821125030518,1054.82043457031,30.2000007629395,-10.8000001907349,41,22.5,-3.73333358764648
"1087",9.40833377838135,21.9166660308838,-4.66666650772095,910,107,31,34.9491157531738,306,119,306,119,11.9333333969116,29.1768531799316,1072.69799804688,29.2999992370605,-11.6000003814697,40.9000015258789,21.9166660308838,-4.66666650772095
"1088",8.02499961853027,21.1000003814697,-6.30000019073486,831,104,30,38.7521743774414,304,102,304,102,11.8166666030884,27.8694972991943,1104.99377441406,28.8999996185303,-13.5,42.4000015258789,21.1000003814697,-6.30000019073486
"1089",8.19583320617676,21.0166664123535,-6.05000019073486,876,108,30,37.088939666748,308,109,308,109,11.7250003814697,28.2530117034912,1091.63232421875,28.3999996185303,-13.1000003814697,41.5,21.0166664123535,-6.05000019073486
"1090",10.095832824707,22.5,-3.63333344459534,898,100,32,32.378360748291,293,123,291,123,11.6583337783813,28.6445541381836,1052.69445800781,30.1000003814697,-10.6000003814697,40.7000007629395,20.3166656494141,-3.63333344459534
"1091",8.80833339691162,21.4500007629395,-5.18333339691162,917,115,30,36.1404762268066,315,117,315,117,11.3000001907349,27.6960773468018,1072.04956054688,28.7000007629395,-12.1000003814697,40.8000030517578,21.4500007629395,-5.18333339691162
"1092",8.59166622161865,21.3500003814697,-5.53333330154419,910,113,30,36.097900390625,314,115,314,115,11.4499998092651,27.8588809967041,1083.47045898438,28.6000003814697,-12.5,41.0999984741211,21.3500003814697,-5.53333330154419
"1093",7.85416650772095,20.6666660308838,-6.44999980926514,866,106,30,37.6597099304199,308,107,308,107,11.7749996185303,28.1026248931885,1093.35900878906,28.2999992370605,-13.6000003814697,41.9000015258789,20.6666660308838,-6.44999980926514
"1094",13.5458335876465,24.75,1.48333334922791,1150,122,71,17.7445297241211,350,246,287,246,11.4416666030884,31.1762027740479,935.874572753906,31.7000007629395,-5,36.7000007629395,13.3999996185303,1.48333334922791
"1095",17.5125007629395,26.1000003814697,8.44999980926514,1490,165,89,19.6580848693848,449,288,330,429,13.1416664123535,41.3259963989258,716.218383789062,32.7999992370605,1,31.7999992370605,13.3999996185303,22.5833339691162
"1096",13.2749996185303,24.2999992370605,1.38333332538605,1179,125,75,17.3300018310547,359,254,288,258,11.216667175293,30.8999080657959,921.410705566406,31.2000007629395,-5.09999990463257,36.2999992370605,13.0666666030884,19.7999992370605
"1097",9.61250019073486,22.1000003814697,-4.40000009536743,904,105,31,34.3500137329102,303,120,303,120,11.9583330154419,29.237979888916,1069.28210449219,29.5,-11.3999996185303,40.9000015258789,22.1000003814697,-4.40000009536743
"1098",13.4833335876465,24.7333335876465,1.29999995231628,1127,120,69,17.8085117340088,343,237,282,237,11.5500001907349,31.3008117675781,943.037475585938,31.7000007629395,-5.19999980926514,36.9000015258789,13.3833332061768,1.29999995231628
"1099",8.52499961853027,21.2999992370605,-5.58333349227905,893,109,29,36.4337577819824,311,111,311,111,11.3666667938232,27.7235774993896,1083.92907714844,28.6000003814697,-12.3999996185303,41,21.2999992370605,-5.58333349227905
"1100",8.76249980926514,21.5166664123535,-5.29999971389771,911,112,29,36.2272567749023,315,114,315,114,11.4083337783813,27.8932361602783,1081.02673339844,28.7000007629395,-12.1999998092651,40.9000015258789,21.5166664123535,-5.29999971389771
"1101",10.0791664123535,22.6833343505859,-3.88333320617676,898,104,32,33.1455688476562,298,122,297,122,11.7249994277954,28.5975608825684,1070.5,30.1000003814697,-10.8999996185303,41,20.5833339691162,-3.88333320617676
"1102",14.2208337783813,25.0833339691162,2.51666665077209,1229,128,79,15.4739122390747,370,265,291,288,11.4750003814697,31.6115703582764,911.675415039062,32.2000007629395,-4.09999990463257,36.2999992370605,13.8166666030884,20.7666664123535
"1103",10.2583332061768,22.5,-3.26666665077209,948,105,40,27.4741611480713,303,147,285,147,11.466667175293,28.8832912445068,1038.67663574219,29.7000007629395,-10,39.7000007629395,20.466667175293,-3.26666665077209
"1104",14.5708332061768,25.3166675567627,2.98333334922791,1312,129,87,14.9544744491577,381,270,307,319,12.1083335876465,33.4484329223633,901.757019042969,32.4000015258789,-3.79999995231628,36.2000007629395,14.4333333969116,20.9333343505859
"1105",13.4458332061768,24.533332824707,1.5,1156,122,74,17.3213939666748,353,247,285,253,11.4916667938232,31.3124446868896,927.409545898438,31.6000003814697,-5.09999990463257,36.7000007629395,13.2666664123535,19.9833335876465
"1106",7.8125,20.6499996185303,-6.48333311080933,836,100,29,37.7610321044922,296,103,296,103,11.7416658401489,28.0230693817139,1095.16528320312,28.2999992370605,-13.6000003814697,41.9000015258789,20.6499996185303,-6.48333311080933
"1107",8.64583301544189,21.4333343505859,-5.46666669845581,872,104,28,36.9013519287109,306,108,306,108,11.3416662216187,27.7302360534668,1084.21203613281,28.7000007629395,-12.1999998092651,40.9000015258789,21.4333343505859,-5.46666669845581
"1108",13.9083337783813,24.9166660308838,2.05000019073486,1210,127,79,15.9436492919922,367,259,287,279,11.75,32.191780090332,921.426330566406,31.8999996185303,-4.59999990463257,36.5,13.783332824707,20.3333339691162
"1109",8.70416641235352,21.5833339691162,-5.46666669845581,853,103,28,37.693920135498,303,104,302,104,11.375,27.5423717498779,1089.95092773438,29,-12.3000001907349,41.2999992370605,20.466667175293,-5.46666669845581
"1110",9.12083339691162,22.1499996185303,-5.09999990463257,904,110,29,36.5633544921875,316,112,316,112,11.2750005722046,27.103364944458,1097.23303222656,29.7000007629395,-11.8999996185303,41.5999984741211,22.1499996185303,-5.09999990463257
"1111",8.71249961853027,21.3833332061768,-5.33333349227905,918,112,29,35.9421234130859,316,116,316,116,11.4083337783813,28.09934425354,1078.23742675781,28.5,-12.1000003814697,40.5999984741211,21.3833332061768,-5.33333349227905
"1112",8.39999961853027,21.3500003814697,-5.81666660308838,857,103,28,38.3023262023926,306,103,305,103,11.6333332061768,27.830940246582,1095.39526367188,29,-12.8000001907349,41.7999992370605,20.2666664123535,-5.81666660308838
"1113",11.3458337783813,23.3166656494141,-1.89999997615814,991,111,48,24.8117065429688,319,168,303,168,11.8083333969116,30.0466499328613,1016.15686035156,30.7999992370605,-8.5,39.2999992370605,21.3166656494141,-1.89999997615814
"1114",10.4416666030884,22.75,-3.11666679382324,955,107,40,27.8364582061768,305,150,287,150,11.3333339691162,28.6919841766357,1043.62756347656,29.7000007629395,-9.80000019073486,39.5,20.7666664123535,-3.11666679382324
"1115",14.9833335876465,25.3999996185303,3.78333330154419,1338,134,82,16.1941089630127,390,267,310,335,11.9499998092651,34.045581817627,873.098815917969,32.2000007629395,-2.90000009536743,35.1000022888184,14.9333333969116,21.0666656494141
"1116",16.0583343505859,25.6166667938232,5.96666669845581,1464,157,81,20.1395816802979,439,267,303,406,12.6166667938232,37.661693572998,795.618225097656,32.5,-1,33.5,16.0166664123535,21.6666679382324
"1117",13.1708335876465,24.1333332061768,1.26666665077209,1199,126,78,16.8241519927979,365,254,292,269,11.2916669845581,31.0210628509521,920.213562011719,31,-5.40000009536743,36.4000015258789,13.0166664123535,19.6833324432373
"1118",13.4166669845581,24.6166667938232,1.33333325386047,1148,121,73,17.502103805542,350,243,287,252,11.6666669845581,31.4465408325195,937.189514160156,31.7000007629395,-5.40000009536743,37.1000022888184,13.283332824707,19.9833335876465
"1119",10.529167175293,22.7999992370605,-2.98333334922791,957,107,40,27.3932189941406,305,152,289,152,11.3083333969116,28.6286926269531,1040.61047363281,29.8999996185303,-9.60000038146973,39.5,20.8333339691162,-2.98333334922791
"1120",13.345832824707,24.6499996185303,1.08333337306976,1115,118,69,17.6687030792236,342,238,276,238,11.7749996185303,31.4839572906494,948.23388671875,31.7999992370605,-5.59999990463257,37.3999977111816,13.2666664123535,1.08333337306976
"1121",8.67916679382324,21.3500003814697,-5.31666660308838,910,110,29,36.2511520385742,316,114,316,114,11.4250001907349,28.071252822876,1075.02734375,28.6000003814697,-12.1000003814697,40.7000007629395,21.3500003814697,-5.31666660308838
"1122",10.0291662216187,22.4333343505859,-3.73333358764648,902,105,33,31.7369632720947,298,126,292,126,11.3916664123535,28.408145904541,1055.44140625,29.5,-10.6000003814697,40.0999984741211,20.3666667938232,-3.73333358764648
"1123",13.529167175293,24.4833335876465,1.68333327770233,1211,126,79,16.0435256958008,367,257,292,277,11.5583333969116,31.6666679382324,917.809814453125,31.5,-5,36.5,13.4000005722046,20
"1124",8.00833320617676,20.8999996185303,-6.20000028610229,832,101,29,38.0415802001953,299,103,299,103,11.6166667938232,27.9246788024902,1091.82250976562,28.5,-13.1000003814697,41.5999984741211,20.8999996185303,-6.20000028610229
"1125",8.31666660308838,21.0666656494141,-5.66666650772095,896,106,29,36.6046257019043,313,111,313,111,11.3666667938232,27.8594779968262,1077.43664550781,28.3999996185303,-12.3999996185303,40.7999992370605,21.0666656494141,-5.66666650772095
"1126",15.4833335876465,25.7666664123535,4.46666669845581,1366,140,81,16.9708099365234,400,267,311,343,12.0166673660278,34.5306510925293,859.51708984375,32.5,-2.29999995231628,34.7999992370605,15.5,21.466667175293
"1127",8.78750038146973,21.6000003814697,-5.19999980926514,906,109,29,36.5779571533203,318,113,318,113,11.5083332061768,28.0008106231689,1079.4150390625,29.1000003814697,-12,41.0999984741211,21.6000003814697,-5.19999980926514
"1128",8.22916698455811,21.1166667938232,-5.98333358764648,841,103,29,37.227466583252,299,104,298,104,11.5249996185303,27.5717716217041,1091.0576171875,28.7999992370605,-13,41.7999992370605,19.9833335876465,-5.98333358764648
"1129",14.0083332061768,24.9333343505859,2.15000009536743,1216,125,78,15.6203660964966,367,257,290,283,12.0500001907349,32.9234962463379,918.083068847656,32,-4.59999990463257,36.5999984741211,13.9833335876465,20.3999996185303
"1130",14.6958332061768,25.2333335876465,3.46666669845581,1345,133,85,15.0235033035278,385,271,319,337,12.2749996185303,34.4803352355957,879.042541503906,32.2000007629395,-3.40000009536743,35.6000022888184,14.5166664123535,20.9166660308838
"1131",16.9125003814697,26.2000007629395,7.06666660308838,1414,156,85,19.8745021820068,425,264,296,397,12.7416667938232,38.6111106872559,776.118347167969,32.9000015258789,-0.100000001490116,33,12.4666662216187,22.3833332061768
"1132",8.69166660308838,21.3333320617676,-5.21666669845581,915,110,29,36.4058380126953,319,115,319,115,11.4166669845581,28.1198692321777,1070.57934570312,28.6000003814697,-12,40.5999984741211,21.3333320617676,-5.21666669845581
"1133",8.02499961853027,20.8166656494141,-6.04999971389771,863,103,28,37.3135719299316,305,105,302,105,11.5666666030884,28.0744342803955,1083.16137695312,28.2999992370605,-12.8999996185303,41.1999969482422,19.6499996185303,-6.04999971389771
"1134",14.2041664123535,25.0666675567627,2.5,1236,124,79,15.0699911117554,368,262,292,293,12.091667175293,33.218864440918,908.846557617188,32.2000007629395,-4.19999980926514,36.4000015258789,14.1000003814697,20.5499992370605
"1135",13.1083335876465,24.4166660308838,0.783333241939545,1098,116,68,18.0870094299316,338,231,270,231,11.9333333969116,31.8222217559814,952.417602539062,31.6000003814697,-5.90000009536743,37.5,13,0.783333241939545
"1136",8.16666698455811,20.966667175293,-5.93333339691162,843,103,28,37.5463943481445,300,102,297,102,11.5666666030884,27.9388084411621,1082.5712890625,28.6000003814697,-12.8000001907349,41.4000015258789,19.7999992370605,-5.93333339691162
"1137",12.904167175293,24.3333339691162,0.516666650772095,1081,115,63,19.1049823760986,333,219,270,219,11.8583335876465,31.4544658660889,959.463562011719,31.6000003814697,-6.09999990463257,37.7000007629395,12.7833337783813,0.516666650772095
"1138",14.1999998092651,24.8666667938232,2.71666669845581,1329,131,90,14.2520618438721,385,281,304,330,12.1499996185303,33.8440093994141,892.302917480469,31.8999996185303,-4,35.9000015258789,14.0166664123535,20.533332824707
"1139",8.96666622161865,21.7000007629395,-5.03333330154419,928,110,30,35.1610260009766,320,120,320,120,11.3833332061768,27.9003276824951,1077.66235351562,29,-11.8000001907349,40.7999992370605,21.7000007629395,-5.03333330154419
