status,decimalLongitude,decimalLatitude,wc2.1_30s_bio_1,wc2.1_30s_bio_10,wc2.1_30s_bio_11,wc2.1_30s_bio_12,wc2.1_30s_bio_13,wc2.1_30s_bio_14,wc2.1_30s_bio_15,wc2.1_30s_bio_16,wc2.1_30s_bio_17,wc2.1_30s_bio_18,wc2.1_30s_bio_19,wc2.1_30s_bio_2,wc2.1_30s_bio_3,wc2.1_30s_bio_4,wc2.1_30s_bio_5,wc2.1_30s_bio_6,wc2.1_30s_bio_7,wc2.1_30s_bio_8,wc2.1_30s_bio_9
N,"69,5156918997","42,9778153997","13,0625","26,8500003814697","-0,949999988079071",301,47,2,"59,7183876037598",121,12,17,102,"12,7416667938232","29,224006652832","1119,9169921875","36,2000007629395","-7,40000009536743","43,6000022888184","13,283332824707","25,5166664123535"
N,"69,622419","42,302651","13,3541669845581","25,8666667938232","0,566666722297668",481,72,3,"61,1517601013184",190,18,24,168,"12,9583330154419","31,7606220245361","1014,86328125","34,7999992370605",-6,"40,7999992370605","7,78333330154419","24,5"
N,"69,7144326086","42,3623850095","13,0041666030884","25,466667175293","0,166666701436043",491,74,4,"59,6851463317871",192,21,27,168,"12,875","31,7118225097656","1015,12976074219","34,4000015258789","-6,19999980926514","40,6000022888184","13,1833333969116","24,3666667938232"
N,"69,8185176443","33,8063911034","14,033332824707","24,0499992370605",3,585,101,14,"54,0789794921875",245,56,160,131,"13,466667175293","37,2007369995117","853,720031738281","30,8999996185303","-5,30000019073486","36,2000007629395","8,51666641235352","9,85000038146973"
N,"69,820139","41,1755","10,5541667938232","21,8166675567627","-1,08333337306976",655,100,6,"57,833625793457",258,33,43,220,"12,0583333969116","32,3279724121094","922,463256835938","30,8999996185303","-6,40000009536743","37,2999992370605","4,70000028610229","20,75"
N,"69,8957688734","42,046035587","11,7708330154419","23,1833343505859","0,150000020861626",709,105,6,"58,3170547485352",273,34,42,237,"12,3916664123535","32,7821846008301","926,455749511719","32,2000007629395","-5,59999990463257","37,7999992370605","11,4166669845581","22,3666667938232"
N,"69,957075","41,634562","12,1083335876465","23,75","0,100000023841858",670,97,4,"60,6177825927734",262,27,35,240,"11,9333333969116","31,4863662719727","950,167053222656","32,7000007629395","-5,19999980926514","37,9000015258789","6,23333358764648","22,6666660308838"
N,"70,0682489722","41,548884","8,67916679382324",20,"-2,81666660308838",803,118,9,"56,5551376342773",305,44,55,273,"11,5083332061768","31,2726459503174","925,456787109375","28,8999996185303","-7,90000009536743","36,7999992370605","2,54999995231628","19,1499996185303"
N,"70,3673152","39,0214751","11,2958335876465","22,8833332061768","-1,73333334922791",705,117,7,"64,4578628540039",332,35,60,213,"12,0583333969116","31,0781784057617","989,440734863281","31,7999992370605",-7,"38,7999992370605","11,5166664123535","22,2666664123535"
N,"70,4369006346","21,5314561866","26,6458339691162","29,966667175293","21,9833335876465",809,355,0,"161,784393310547",666,2,466,2,"11,2749996185303","51,0180969238281","319,356292724609","35,7000007629395","13,6000003814697","22,1000003814697","28,0499992370605","23,216667175293"
N,"70,444444","38,116389","12,6291666030884","24,8166675567627","-0,216666653752327",694,134,2,"76,0027008056641",339,16,31,239,"11,6083335876465","29,613094329834","1002,23944091797","33,4000015258789","-5,80000019073486","39,2000007629395","6,46666669845581","23,8166675567627"
N,"70,5624327","21,17887612","26,033332824707","29,0500011444092","21,9500007629395",845,372,0,"162,124420166016",698,1,500,1,"10,9500007629395","52,898551940918","281,871459960938","34,5","13,8000001907349","20,7000007629395","28,1666679382324","23,0499992370605"
N,"70,8006138889","22,2771972222","26,529167175293","30,5833339691162","20,9833335876465",595,260,1,"157,437622070312",476,4,91,4,"12,3083333969116","48,2679748535156","383,758087158203","37,2999992370605","11,8000001907349","25,5","29,3333339691162","20,9833335876465"
N,"71,4479345643","33,9742320031","22,9291667938232","32,4166679382324","12,3666667938232",527,91,14,"57,2860412597656",212,58,154,112,"13,3583335876465","36,7998161315918","822,585876464844","40,7999992370605","4,5","36,2999992370605",18,"18,1666660308838"
N,"71,453325","40,883135","14,279167175293","26,533332824707",1,171,23,2,"51,5665512084961",67,9,14,59,"11,3416662216187","29,4588737487793","1033,8837890625","34,7000007629395","-3,79999995231628","38,5","8,98333358764648","24,6499996185303"
N,"71,793907","40,369736","14,0208330154419","26,0166664123535","1,06666672229767",185,26,3,"47,7137718200684",72,13,18,59,"11,7583332061768","30,3049812316895","1005,61029052734","34,4000015258789","-4,40000009536743","38,8000030517578","8,80000019073486","24,3833332061768"
N,"72,025","38,669722","4,44999980926514","16,1333332061768","-8,38333320617676",237,35,3,"51,0076103210449",102,20,20,66,"12,0833330154419","30,4366092681885","1015,099609375","25,2999992370605","-14,3999996185303","39,6999969482422","3,5","16,1333332061768"
N,"72,1718542278","21,7772374214","27,3583335876465","31,75","21,7000007629395",594,190,1,"138,697418212891",454,3,111,3,"12,3499994277954","45,7407379150391","396,260009765625",39,12,27,"28,8333320617676","21,7000007629395"
N,"72,4367210269","22,9519776899","27,0541667938232","32,5166664123535","20,7000007629395",754,260,1,"150,775131225586",617,4,110,6,"13,7750005722046","45,3125","461,723327636719","41,5","11,1000003814697","30,3999996185303","28,6833324432373","22,6666660308838"
N,"72,5562248379","23,0283810861","27,4416675567627","32,533332824707","21,4333343505859",771,268,1,"151,367141723633",631,4,113,6,"12,783332824707","45,3309669494629","434,552185058594","40,7000007629395","12,5","28,2000007629395","28,9500007629395","23,4166679382324"
N,"72,733912","21,125858","27,2000007629395","30,5666656494141","22,966667175293",1140,418,0,"149,369995117188",925,3,230,4,"11,6166667938232","50,5072479248047","295,842376708984","36,7999992370605","13,8000001907349",23,"28,8333320617676","27,1499996185303"
N,"72,80787","40,515228","11,6875","23,7000007629395","-1,70000004768372",345,46,13,"38,9664306640625",134,43,56,88,"12,6916666030884","30,9552841186523","1023,79223632812","32,5","-8,5",41,"12,5500001907349","22,4166660308838"
N,"72,8345458","18,938506","27,2583332061768","29,216667175293","24,8333339691162",1998,677,1,"141,063186645508",1567,3,490,5,"7,85000038146973","54,5138931274414","172,400604248047",33,"18,6000003814697","14,3999996185303","27,9333343505859","25,2666664123535"
N,"72,854802","19,254825","26,9500007629395","29,3500003814697","24,0833339691162",2057,747,1,"146,07666015625",1643,4,470,5,"9,16666603088379","53,2945709228516","202,921844482422","33,9000015258789","16,7000007629395","17,2000007629395","27,8166656494141","24,8500003814697"
N,"72,8615031391","19,0475855636","27,5375003814697","29,6666660308838","24,9833335876465",2074,727,1,"143,437805175781",1641,3,487,5,"9,09166622161865","56,1213989257812","182,048004150391","34,0999984741211","17,8999996185303","16,1999988555908","28,2333335876465","25,5666656494141"
N,"72,877481","21,315291","27,0541667938232","30,6666660308838","22,6166667938232",1093,410,0,"150,521301269531",869,2,186,2,"12,4916658401489","51,1953544616699","312,22412109375","37,2999992370605","12,8999996185303","24,3999996185303","28,783332824707","24,1333332061768"
N,"72,959962","19,1727","27,2291679382324","29,5833339691162","24,4333343505859",2460,928,1,"149,948791503906",1993,3,506,4,"9,25833320617676","54,1422996520996","198,385070800781","34,2000007629395","17,1000003814697","17,1000003814697","27,9833335876465","25,2000007629395"
N,"72,98455","19,266046","27,3833332061768","30,0166664123535","24,4833335876465",2493,958,1,"151,51432800293",2027,3,493,4,10,"53,7634391784668","211,276794433594","35,2000007629395","16,6000003814697","18,6000003814697","28,1666660308838","25,4166679382324"
N,"73,1314919516","19,2176880365","27,6791667938232","30,5333347320557","24,7333335876465",2892,1147,1,"155,184265136719",2378,3,525,3,"10,7916669845581","53,9583358764648","221,753967285156","36,5","16,5",20,"28,3833332061768","25,7666664123535"
N,"73,181219","22,307159","27,4833335876465","32,1500015258789","22,1499996185303",858,324,0,"153,807861328125",724,3,102,5,"12,8333330154419","47,1813735961914","390,333984375",40,"12,8000001907349","27,2000007629395","28,6499996185303","27,3333339691162"
N,"73,1894468","18,8982423","27,466667175293","30,2666664123535","24,7333335876465",3586,1423,0,"156,719421386719",2967,2,629,3,"10,25","53,6649208068848","212,028472900391",36,"16,8999996185303","19,1000003814697","28,0666675567627","25,75"
N,"73,2196786361","19,3035410448","27,529167175293","30,8166656494141","24,3666667938232",2971,1201,1,"157,080444335938",2437,3,492,3,"11,4750003814697","52,1590957641602","248,426467895508","37,5999984741211","15,6000003814697","21,9999980926514","28,283332824707","25,6499996185303"
N,"73,246605","18,996963","25,716667175293","28,5","23,0499992370605",5086,2082,2,"162,831146240234",4283,6,768,8,"10,1499996185303","52,8645858764648","211,233749389648","34,5999984741211","15,3999996185303","19,1999988555908","26,1499996185303","24,1999988555908"
N,"73,388553","18,701228","23,7083339691162","26,5","21,283332824707",4044,1711,1,"163,684417724609",3373,5,572,9,"10,5166673660278","52,5833358764648","210,365844726562","33,5","13,5",20,"23,783332824707","22,5833339691162"
N,"73,431622","18,9495029722","26,9249992370605","30,0833339691162","23,9166660308838",3489,1406,0,"158,152099609375",2876,2,556,3,"10,8666667938232","52,243595123291","237,491622924805","36,5999984741211","15,8000001907349","20,7999992370605","27,5833339691162","25,1499996185303"
N,"73,528138","19,164305","24,4375","27,6666660308838","21,3333339691162",3109,1268,1,"158,699249267578",2538,4,451,7,"11,0249996185303","51,2790718078613","247,479339599609","34,5999984741211","13,1000003814697","21,4999980926514",25,"22,8166675567627"
N,"73,7204513775","15,7080365154","27,095832824707","28,8166656494141","25,8833332061768",3196,1074,0,"146,293426513672",2646,0,94,9,"8,69166660308838","60,7808876037598","127,001411437988","33,5","19,2000007629395","14,2999992370605","26,716667175293","26,3666667938232"
N,"73,7284814444","24,3623845833","26,095832824707","32,1166687011719","19,3833332061768",596,198,1,"144,449203491211",495,6,71,6,"12,6750001907349","42,25","495,720153808594","40,4000015258789","10,3999996185303","30,0000019073486","27,5833339691162","19,3833332061768"
N,"73,7464422264","20,5936684833","24,4750003814697","28,6000003814697","20,6999988555908",1485,514,0,"145,327377319336",1189,4,206,6,"12,6999988555908","50,1976280212402","309,717620849609","36,7999992370605","11,5","25,2999992370605","24,3999996185303","22,5"
N,"73,755876","18,366304","21,7666664123535","25,3999996185303","19,466667175293",2572,1025,1,"149,749206542969",2011,8,80,54,"11,25","51,3698654174805","245,007736206055","33,5","11,6000003814697","21,8999996185303","21,216667175293","21,4166660308838"
N,"73,757267659","24,4693538283","24,841667175293","30,8166675567627","18,1666660308838",665,214,2,"143,842819213867",545,8,84,8,"12,1999998092651","41,4965972900391","491,152801513672","38,7999992370605","9,39999961853027","29,3999996185303","26,2666664123535","18,1666660308838"
N,"73,770682","18,649178","24,716667175293","28,2666664123535","21,3500003814697",989,328,0,"123,032348632812",665,3,197,7,"12,7000007629395","52,6970977783203","273,390625","36,5","12,3999996185303","24,1000003814697","25,2999992370605","23,1000003814697"
N,"73,778361","20,007463","24,7041664123535","28,5833339691162","20,8166675567627",1049,334,0,"129,836853027344",776,4,169,7,"12,7750005722046","51,5120964050293","302,41796875","36,4000015258789","11,6000003814697","24,8000011444092","24,8833332061768","22,5666675567627"
N,"73,8177487756","18,5187842522","24,4916667938232","28,0833339691162","21,2333335876465",902,284,0,"117,029029846191",583,3,190,7,"12,3833332061768","51,8131065368652","273,984375","36,4000015258789","12,5","23,9000015258789",25,"23,0666656494141"
N,"73,889999","18,6","24,8125","28,533332824707","21,3666667938232",715,191,0,"104,812141418457",425,3,167,7,"12,9750003814697","52,3185501098633","284,869384765625",37,"12,1999998092651","24,7999992370605","24,6499996185303","23,216667175293"
N,"73,9518338144","15,5221153686","27,2583332061768","29,1166667938232","26,033332824707",3122,1063,0,"145,231750488281",2575,1,94,11,"8,60000038146973","59,7222175598145","132,267517089844","33,9000015258789","19,5","14,4000015258789","26,7999992370605","26,6166667938232"
N,"74,018261","17,6804639","24,345832824707","27,8000011444092","21,8666667938232",752,224,0,"108,026321411133",455,3,63,38,"11,6916675567627","53,6314964294434","243,04377746582","35,7000007629395","13,8999996185303","21,8000011444092","23,3500003814697","23,6666660308838"
N,"74,3713018298","15,9072210715","22,4249992370605","25,2666664123535",21,3046,1323,0,"158,087982177734",2498,12,163,58,"10,5666666030884","55,6140403747559","182,22737121582","32,5999984741211","13,6000003814697","18,9999980926514","21,4833335876465","22,6333332061768"
N,"74,4479342178","24,1035595486","26,5708332061768","32,9000015258789","19,7999992370605",682,217,1,"149,281158447266",589,5,64,5,"13,3416662216187","42,8992500305176","507,576477050781","41,7000007629395","10,6000003814697","31,1000003814697","27,9500007629395","19,7999992370605"
N,"74,5112211992","42,9253950111","10,7958335876465","23,1499996185303","-2,28333330154419",415,67,10,"47,1695747375488",168,42,57,95,"12,7250003814697","30,8111362457275","1022,88684082031","31,7000007629395","-9,60000038146973","41,3000030517578","11,3500003814697","21,7333335876465"
N,"74,6289172","42,8851954","11,2124996185303","23,6000003814697","-1,56666672229767",429,71,11,"48,0517501831055",176,44,61,96,"12,5416669845581","30,7393798828125","1014,06048583984","32,0999984741211","-8,69999980926514","40,7999992370605","11,6166667938232","22,1499996185303"
N,"74,7437362669","19,12210083","25,1916675567627","29,533332824707","21,25",504,138,1,"102,022422790527",288,5,111,36,"13,4333333969116","51,0773162841797","329,640502929688","38,5999984741211","12,3000001907349","26,2999992370605","25,033332824707","23,533332824707"
N,"74,9430410278","42,8001618611","10,7041664123535","23,1166667938232","-2,31666660308838",423,69,13,"47,8548583984375",177,50,68,84,"12,8249998092651","30,9782600402832","1023,35559082031","31,7000007629395","-9,69999980926514","41,4000015258789","11,2333335876465","21,6833343505859"
N,"75,2827104181","31,8967339511","22,8583335876465","30,966667175293","12,9333333969116",815,238,6,"119,89525604248",586,42,301,87,"13,0500001907349","37,9360504150391","741,125793457031","39,0999984741211","4,69999980926514","34,3999977111816","28,783332824707","18,3999996185303"
N,"75,312611","19,900241","25,779167175293","30,6333332061768","21,4833335876465",717,164,2,"111,628120422363",470,9,150,35,"13,4083337783813","49,2953414916992","363,646057128906","39,7000007629395","12,5","27,2000007629395","25,3666667938232","24,1666660308838"
N,"75,385399","15,969223","25,1083335876465","28,1666660308838","23,0833339691162",781,146,1,"86,2377319335938",397,11,120,39,"10,75","56,5789451599121","202,639770507812","35,4000015258789","16,3999996185303","19,0000019073486","24,1000003814697","25,1333332061768"
N,"75,4684452124","30,3159596915","23,9166660308838",32,"13,8500003814697",504,149,3,"124,005462646484",386,28,186,42,"13,716667175293","39,6435470581055","745,432556152344","40,2000007629395","5,59999990463257","34,6000022888184","29,8333339691162","26,2000007629395"
N,"75,5437792093","20,9896302191","27,595832824707","33,1666679382324","22,8500003814697",788,223,1,"127,863388061523",566,7,151,26,"13,7916669845581","48,2226104736328","401,991973876953","42,2000007629395","13,6000003814697","28,6000003814697","27,4500007629395","28,8666667938232"
N,"75,6289166667","13,733175","24,029167175293","27,1166667938232","22,1666660308838",1245,396,1,"111,41869354248",775,12,158,50,"9,75833320617676","53,6172180175781","201,352874755859","34,0999984741211","15,8999996185303","18,1999988555908","23,1333332061768","24,3333339691162"
N,"75,711055","12,439506","20,75","22,966667175293","19,4833335876465",3360,1151,2,"133,902954101562",2553,18,242,2269,"8,36666679382324","56,9160995483398","146,876586914062","28,8999996185303","14,1999998092651","14,6999998092651","19,533332824707","20,1666660308838"
N,"75,7374313474","18,9967033916","26,4500007629395","31,2666664123535","22,2000007629395",726,194,3,"113,131690979004",484,11,140,30,"13,3166666030884","49,5043334960938","359,096069335938","40,4000015258789","13,5","26,9000015258789","25,966667175293","25,0833339691162"
N,"75,784597601","23,2217170984","25,3874988555908","31,466667175293","19,3500003814697",888,273,2,"137,910522460938",704,8,120,14,"14,1249990463257","45,4180030822754","469,143920898438",41,"9,89999961853027","31,1000003814697","26,2666664123535","25,5166664123535"
N,"75,8391816944","25,2337816944","26,4541664123535","33,75","18,1333332061768",728,257,3,"157,27880859375",623,10,71,13,"12,5083332061768","38,2517852783203","616,793273925781","42,7000007629395",10,"32,7000007629395","28,9333324432373","25,3500003814697"
N,"75,8451430556","11,8066541667","22,625","24,716667175293","21,5166664123535",3673,1319,4,"131,842529296875",2730,36,301,2359,"8,21666622161865","59,9756736755371","135,621429443359","29,8999996185303","16,2000007629395","13,6999988555908","21,533332824707","23,0166664123535"
N,"75,85483896","21,05008922","27,2749996185303","32,9833335876465","22,283332824707",745,207,2,"125,557205200195",526,9,148,25,13,"46,2633476257324","416,939605712891","41,5999984741211","13,5","28,0999984741211","27,3166656494141","28,4500007629395"
N,"75,919063","12,422009","22,845832824707","25,5499992370605","21,4833335876465",1782,589,1,"116,136940002441",1166,14,229,1027,"9,57499980926514","56,9940490722656","176,988143920898","32,0999984741211","15,3000001907349","16,7999992370605","21,6499996185303","22,0833320617676"
N,"76,312334","10,028671","27,6000003814697","29,2999992370605","26,4500007629395",3168,716,9,"94,1089477539062",1825,64,501,1825,"7,43333339691162","67,5757598876953","113,917816162109","33,5","22,5",11,"26,4500007629395","28,1666660308838"
N,"76,38863381","21,4515629969","26,9874992370605","33,1166687011719","21,8166656494141",887,249,2,"130,4169921875",669,10,145,30,"13,2416667938232","45,039680480957","439,933502197266","42,2000007629395","12,8000001907349","29,4000015258789","26,8666667938232","28,2666664123535"
N,"76,4147439722","14,2342449722","25,2291660308838","28,6833324432373","22,8500003814697",539,118,0,"85,6239013671875",272,4,115,34,"10,7583332061768","54,8894538879395","230,083557128906",36,"16,3999996185303","19,6000003814697","24,3166656494141","25,6499996185303"
N,"76,5466660443","12,2944281914","24,2625007629395","26,9833335876465","22,6333332061768",718,156,2,"83,2868499755859",306,17,214,65,"10,7083339691162","60,4990577697754","178,123123168945","33,9000015258789","16,2000007629395","17,7000007629395","23,5","24,8500003814697"
N,"76,6111867651","12,2286212243","24,5166664123535","27,2666664123535","22,8166675567627",718,155,2,"82,9232711791992",308,18,213,67,"10,783332824707","60,5805206298828","181,274948120117","34,2000007629395","16,3999996185303","17,8000011444092","23,7666664123535","25,1000003814697"
N,"76,7994915997","43,1715682997","8,30000019073486","21,1333332061768","-5,46666669845581",494,81,22,"44,2386054992676",201,78,109,78,"10,8333330154419","26,881721496582","1083,12463378906","28,5","-11,8000001907349","40,2999992370605","14,9499998092651","-5,46666669845581"
N,"76,816838","43,2642999722","9,48750019073486","22,9166660308838","-4,84999990463257",504,81,23,"44,7114639282227",202,77,97,90,"11,7083330154419","27,4843502044678","1127,66271972656","30,7999992370605","-11,8000001907349","42,5999984741211",10,"21,6333332061768"
N,"76,9558318332","11,0168244417","26,2916660308838","28,533332824707","24,7000007629395",893,184,8,"68,9397506713867",381,32,173,179,"10,3999996185303","64,9999923706055","149,329315185547","34,9000015258789","18,8999996185303","16,0000019073486","25,7000007629395","26,3999996185303"
N,"76,968264","43,262083","9,48750019073486","22,5499992370605","-4,16666650772095",538,87,25,"45,4038734436035",218,83,104,94,"11,2416667938232","27,6888332366943","1087,75439453125","30,1000003814697","-10,5","40,5999984741211","9,80000019073486","21,2999992370605"
N,"76,9714061","43,0575742","-1,61666679382324","9,35000038146973","-13,0666666030884",485,77,10,"60,458309173584",222,38,213,38,"10,5","29,661018371582","932,877624511719","16,2999992370605","-19,1000003814697","35,4000015258789","7,21666669845581","-13,0666666030884"
N,"77,0717471667","43,418005","9,46249961853027","23,0499992370605","-5,34999990463257",464,71,21,"42,3394775390625",182,72,90,84,"12,1750001907349","27,6704540252686","1149,16796875","31,2000007629395","-12,8000001907349",44,10,"21,8333339691162"
N,"77,0730972222","43,3204944444","9,37083339691162","22,6833343505859","-4,91666698455811",494,78,23,"43,457347869873",197,78,98,86,"11,5249996185303","27,3752956390381","1120,92590332031","30,5","-11,6000003814697","42,0999984741211","16,2666664123535","21,5166664123535"
N,"77,2449416667","28,6031138889","25,1166667938232","32,4500007629395","15,75",733,238,5,"135,212127685547",577,32,272,40,"12,6000003814697","39,1304321289062","684,328918457031","39,9000015258789","7,69999980926514","32,2000007629395","30,0500011444092","16,7999992370605"
N,"77,3085272312","12,9609062663","24,2625007629395","27,3999996185303","21,716667175293",776,167,1,"88,806510925293",438,6,130,59,"10,625","55,9210510253906","217,956680297852","34,5","15,5",19,"23,6666679382324","24,2333335876465"
N,"77,3864360154","28,5161719579","25,0208339691162","32,5499992370605","15,5833330154419",761,242,5,"135,915161132812",606,30,276,40,"13,4916667938232","40,1537704467773","693,756103515625","40,7000007629395","7,09999990463257","33,6000022888184","29,9166660308838","28,033332824707"
N,"77,41365","12,793825","24,7333335876465","27,7666664123535","22,2000007629395",781,172,1,"87,3768310546875",428,9,142,64,"10,8500003814697","56,8062782287598","213,182952880859","34,9000015258789","15,8000001907349","19,1000022888184","24,2333335876465","24,5833339691162"
N,"77,4415806","12,9206072","24,4500007629395","27,533332824707","21,8500003814697",802,169,1,"87,596565246582",445,7,134,64,"10,8499994277954","56,2176132202148","217,892822265625","34,7000007629395","15,3999996185303","19,3000011444092","23,9333343505859","24,283332824707"
N,"77,4629083261","23,2162860641","25,8541660308838","32,3166656494141","19,783332824707",1166,386,2,"148,669448852539",980,14,106,33,"12,9916667938232","42,8767890930176","488,459808349609","41,5999984741211","11,3000001907349","30,2999992370605","26,5499992370605","26,4166679382324"
N,"77,4901265278","13,0547322149","24,1124992370605","27,216667175293","21,466667175293",810,166,1,"87,5857086181641",451,7,128,64,"10,6916666030884","55,6857604980469","220,558456420898","34,4000015258789","15,1999998092651","19,2000007629395","23,6333332061768","23,8833332061768"
N,"77,5300912","12,878924","23,908332824707","26,9333343505859","21,3833332061768",812,170,2,"86,5190124511719",448,10,136,71,"10,6000003814697","56,084659576416","212,601150512695",34,"15,1000003814697","18,8999996185303","23,3999996185303","23,7333335876465"
N,"77,5419692695","13,3129510415","23,9958343505859","27,2000007629395","21,1833343505859",751,160,1,"87,7164001464844",416,6,116,60,"10,9916667938232","54,9583320617676","230,951171875","34,7000007629395","14,6999998092651",20,"23,5","23,6666660308838"
N,"77,5693250477","13,1910118508","23,7958335876465","26,9333324432373",21,775,162,1,"87,3972473144531",429,6,121,63,"10,875","55,2030487060547","227,820297241211","34,2999992370605","14,6000003814697","19,6999988555908","23,3666667938232","23,4333324432373"
N,"77,5780709722","13,0935370833","23,8041667938232","26,8666667938232","21,0666656494141",796,164,1,"87,1645050048828",440,7,126,66,"10,5416669845581","55,1919708251953","222,296493530273","33,9000015258789","14,8000001907349","19,1000022888184","23,4166660308838","23,4166679382324"
N,"77,586168","14,349169","27,6041660308838","31,1999988555908","24,1833324432373",536,124,1,"90,3658065795898",304,8,84,37,"11,375","53,9099502563477","273,433197021484","38,7000007629395","17,6000003814697","21,1000003814697","27,1166667938232","26,9166660308838"
N,"77,62788498","12,94161249","24,0166664123535","26,966667175293","21,3666667938232",811,168,2,"85,9951782226562",443,11,135,73,"10,4499998092651","55,8823471069336","215,082809448242","33,9000015258789","15,1999998092651","18,7000007629395","23,7000007629395","23,5666675567627"
N,"77,6565653086","12,843861855","23,6791667938232","26,6333332061768","21,033332824707",800,169,2,"85,4924011230469",434,11,139,76,"10,7916660308838","56,206600189209","214,724548339844","33,7999992370605","14,6000003814697","19,1999988555908","23,3166656494141","23,3333339691162"
N,"77,657025","12,656007","23,4416675567627","26,3999996185303","20,8166656494141",764,174,2,"85,3420104980469",406,11,147,81,"10,7666673660278","56,0763893127441","214,251708984375","33,7000007629395","14,5","19,2000007629395",23,"23,1666660308838"
N,"77,681433","13,369479","21,9125003814697","24,9500007629395","19,2000007629395",712,154,1,"87,9272384643555",398,5,113,69,"10,5083332061768","55,0174560546875","220,589340209961","32,0999984741211",13,"19,0999984741211","21,4833335876465","21,5666656494141"
N,"77,7184638","12,9654796","23,8041667938232","26,7333335876465","21,0166664123535",784,165,2,"85,637825012207",424,11,132,73,"10,4916667938232","55,219295501709","220,706085205078","33,7000007629395","14,6999998092651",19,"23,5833339691162","23,1999988555908"
N,"77,7353992489","13,0602458629","23,8708324432373","26,8833332061768","21,0166664123535",764,162,2,"86,2516479492188",415,10,125,71,"10,8916664123535","55,5697288513184","226,609970092773","34,0999984741211","14,5","19,5999984741211","23,5499992370605","23,3166656494141"
N,"77,7698366667","12,8566033333","23,8666667938232","26,8333320617676","21,0499992370605",779,168,2,"85,17578125",418,12,137,77,"10,9499998092651","56,4432983398438","222,887390136719",34,"14,6000003814697","19,3999996185303","23,5666656494141","23,3666667938232"
N,"77,8252920136","12,740905964","24,1625003814697","27,0666656494141","21,3666667938232",776,172,3,"83,8364334106445",408,14,143,84,"11,0083332061768","56,7439880371094","220,156188964844","34,2999992370605","14,8999996185303","19,3999996185303","23,8833332061768","23,6333332061768"
N,"78,1806682795","11,6874051936","27,8291664123535","30,3500003814697","25,1333332061768",916,196,8,"76,1371994018555",455,27,197,154,"10,7916669845581","62,021068572998","205,342926025391","36,7000007629395","19,2999992370605","17,4000015258789","27,7000007629395","27,0666656494141"
N,"78,229537316","17,4130724405","26,2041664123535","30,8500003814697","21,9833335876465",839,200,1,"114,980361938477",583,8,150,18,"12,3083333969116","47,8923492431641","349,619659423828","39,5","13,8000001907349","25,7000007629395","25,8500003814697","22,6833324432373"
N,"78,3660097","12,7889309","25,1708335876465","28,0499992370605","21,9833335876465",680,153,3,"82,3532104492188",355,15,145,96,"11,0083332061768","57,3350715637207","238,255584716797","34,7999992370605","15,6000003814697","19,1999988555908","25,216667175293","24,0833339691162"
N,"78,4002949297","17,4302926501","26,404167175293","30,9500007629395","22,2666664123535",793,186,2,"110,527282714844",533,10,147,22,"11,3583326339722","47,130012512207","342,062316894531",39,"14,8999996185303","24,1000003814697","26,0499992370605","22,9333324432373"
N,"78,4454466694","17,5226709163","26,4875011444092","31,1333332061768","22,25",815,195,2,"112,565376281738",556,10,147,21,"11,7916669845581","47,3560905456543","349,292297363281","39,4000015258789","14,5","24,9000015258789","26,1833343505859","22,9166679382324"
N,"78,480408","43,939532","10,6958332061768","24,1333332061768","-2,51666665077209",337,43,18,"31,0481357574463",121,60,85,60,"13,375","31,25","1085,53393554688","33,5","-9,30000019073486","42,7999992370605","16,8333339691162","-2,51666665077209"
N,"78,518585","17,450297","26,5458335876465","31,0666675567627","22,3833332061768",774,179,2,"108,322639465332",511,11,147,23,"11,2416658401489","47,036262512207","340,917602539062",39,"15,1000003814697","23,8999996185303","26,2999992370605",23
N,"78,5696941987","17,3495759057","26,8333339691162","31,4333343505859","22,5833339691162",736,165,2,"105,144676208496",474,12,146,24,"11,783332824707","47,7058029174805","347,120178222656","39,5999984741211","14,8999996185303","24,6999988555908","26,5833339691162","23,25"
N,"78,6003265278","20,7464504167","27,3208332061768","33,5166664123535","22,0166664123535",1095,311,9,"126,715194702148",789,31,201,31,"12,9749994277954","43,5402679443359","447,799987792969","43,2999992370605","13,5","29,7999992370605","27,1833324432373","22,0166664123535"
N,"79,0150066093","21,1616576094","26,841667175293",33,"21,4333343505859",1079,297,9,"121,937454223633",756,32,212,34,"13,0166664123535","43,5340042114258","450,725830078125","42,5","12,6000003814697","29,8999996185303","27,033332824707","21,7333335876465"
N,"79,0171557292","20,2526276158","27,5583324432373","33,8166656494141","22,1000003814697",1235,369,5,"132,185852050781",931,17,203,17,"13,1500005722046","42,9738578796387","454,251800537109","43,5999984741211",13,"30,5999984741211","27,533332824707","22,1000003814697"
N,"79,081561","43,350666","10,375","22,9500007629395","-1,83333337306976",366,49,15,"37,6233406066895",140,50,109,50,"13,1833333969116","31,9209041595459","1005,42053222656",32,"-9,30000019073486","41,2999992370605","16,2333335876465","-1,83333337306976"
N,"79,1243149722","21,0899089722","27,2583332061768","33,2666664123535","21,8666667938232",1139,323,9,"124,619895935059",817,32,210,33,"12,4333333969116","43,1712989807129","444,27587890625","42,2999992370605","13,5","28,7999992370605","27,5499992370605","22,1166667938232"
N,"79,145179","18,423823","27,6875","32,783332824707","23,1333332061768",909,233,7,"113,102386474609",613,23,173,34,"11,2916669845581","43,9364471435547","374,561126708984",41,"15,3000001907349","25,7000007629395","27,5499992370605","23,6666660308838"
